College,Degree,GradYear,AssignedGiftOfficer,Spouse,Email,PhoneNumber,NoAddress,FL,NJ,NY,US,Canada,Israel,International,EmployerName,JobTitle,DoNotEmail,DoNotMail,DoNotPhone,NoInvitations,NoSolicitations,NoPublications,TotalGiving,FY21,FY20,FY19,FY18,FY17
College for Women,Bachelor of Arts,1983,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1983,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1983,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1983,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1983,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1983,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1983,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1983,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1983,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1983,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1983,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90,90,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4495,100,0,0,0,100
College for Men,Bachelor of Arts,1984,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,15458,36,0,0,0,54
College for Men,Bachelor of Arts,1984,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
College for Women,Bachelor of Arts,1984,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2704,0,100,100,100,500
College for Men,Bachelor of Arts,1984,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,690,90,0,500,0,0
College for Women,Bachelor of Arts,1984,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,368,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,93,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,110,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,100
College for Women,Bachelor of Arts,1984,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,180
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,688,90,0,0,0,86
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1821,0,0,0,25,0
College for Men,Bachelor of Arts,1984,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,430,90,0,0,0,18
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5635,0,0,0,0,100
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,490,0,0,0,0,0
Seminary,Bachelor of Arts,1984,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,760,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,150,0,100,0,50,0
College for Men,Bachelor of Arts,1984,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,130,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,180
College for Men,Bachelor of Arts,1984,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,361,0,0,0,0,0
Seminary,Bachelor of Arts,1984,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,500,0,0,0,0,50
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1275,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2393,0,450,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,1984,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3340,180,0,0,100,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,61,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,278,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,397,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,4913,1500,1400,860,150,400
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,300,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1783,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,36,18,18,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,229,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,475,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,384,180,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,98,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,136
College for Men,Bachelor of Arts,1984,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,198,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,100,50
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,250
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,298,0,0,180,0,0
College for Women,Bachelor of Arts,1984,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,72
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,360,0
College for Women,Bachelor of Arts,1984,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,674,0,54,54,0,410
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1018,0,1000,0,0,18
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1054,0,0,0,0,1036
Seminary,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1344,0,36,0,18,0
College for Women,Bachelor of Arts,1984,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2110,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2132,0,300,0,984,0
College for Men,Bachelor of Arts,1984,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7075,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,22936,0,0,0,100,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,108,90,0,0,18,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13425,460,580,100,380,280
College for Men,Bachelor of Arts,1984,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4500,2500,2000,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7331,2500,1536,1250,1610,360
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7331,2500,1536,1250,1610,360
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,147804,30000,0,0,0,10000
College for Men,Bachelor of Arts,1984,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,351,0,0,25,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,788,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,5836,1360,1480,1300,200,180
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,230,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3145,1640,180,180,230,100
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,25,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,100,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2905,0,0,0,0,0
College for Women,Bachelor of Arts,1984,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,2098,460,0,0,0,100
College for Men,Bachelor of Arts,1984,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,302684,15800,7500,6000,2700,3100
College for Men,Bachelor of Arts,1984,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,101,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,43309,0,0,0,1000,7430
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,13276,0,0,75,0,2500
College for Women,Bachelor of Arts,1984,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,8311,0,0,1000,1360,1000
College for Women,Bachelor of Arts,1984,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,100,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,650,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,50,25
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,30
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,30
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,91,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,136,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,379,0,0,0,77,0
Seminary,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0
College for Men,Bachelor of Arts,1984,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1245,0,0,0,360,500
College for Men,Bachelor of Arts,1984,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1842,0,0,1000,0,360
College for Women,Bachelor of Arts,1984,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1846,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2119,0,0,0,0,0
College for Men,Bachelor of Arts,1984,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2470,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2886,0,0,0,0,626
College for Men,Bachelor of Arts,1984,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3114,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9385,0,0,0,200,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,14559,0,360,3818,500,120
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,20000,0,0
College for Men,Bachelor of Arts,1984,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27167,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,76425,0,0,0,0,0
Seminary,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1984,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1984,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
